Date,0
2020-01-01,1.0
2020-01-02,1.0
2020-01-03,1.0
2020-01-06,1.0
2020-01-07,1.0
2020-01-08,1.0
2020-01-09,1.0
2020-01-10,1.0
2020-01-13,1.0
2020-01-14,1.0
2020-01-15,1.0
2020-01-16,1.0
2020-01-17,1.0
2020-01-20,1.0
2020-01-21,1.0
2020-01-22,1.0
2020-01-23,1.0
2020-01-24,1.0
2020-01-27,1.0
2020-01-28,1.0
2020-01-29,1.0
2020-01-30,0.9904206544849521
2020-01-31,0.9816690140778002
2020-02-03,1.0111746366036367
2020-02-04,1.0403307913034434
2020-02-05,1.0447357686020136
2020-02-06,1.0452537008993399
2020-02-07,1.0492851374055916
2020-02-10,1.0415740198619812
2020-02-11,1.0480288993935112
2020-02-12,1.0531095234488683
2020-02-13,1.060660181182714
2020-02-14,1.0487637306365194
2020-02-17,1.0467287577416962
2020-02-18,1.048798216318827
2020-02-19,1.055928467115729
2020-02-20,1.060375882924101
2020-02-24,1.0303256501290217
2020-02-25,1.0343197249886418
2020-02-26,1.023730231070181
2020-02-27,1.0123645075143275
2020-02-28,0.9680684788152951
2020-03-02,0.9597765430022109
2020-03-03,0.9777137353261331
2020-03-04,0.9580057365272208
2020-03-05,0.9560289255444349
2020-03-06,0.9417499027607544
2020-03-09,0.8655112756847663
2020-03-11,0.8655112756847663
2020-03-12,0.8655112756847663
2020-03-13,0.8655112756847663
2020-03-16,0.8655112756847663
2020-03-17,0.8655112756847663
2020-03-18,0.8655112756847663
2020-03-19,0.8655112756847663
2020-03-20,0.8655112756847663
2020-03-23,0.8655112756847663
2020-03-24,0.8655112756847663
2020-03-25,0.8655112756847663
2020-03-26,0.8655112756847663
2020-03-27,0.8655112756847663
2020-03-30,0.8655112756847663
2020-03-31,0.8655112756847663
2020-04-01,0.8655112756847663
2020-04-03,0.8655112756847663
2020-04-07,0.8655112756847663
2020-04-08,0.8655112756847663
2020-04-09,0.8655112756847663
2020-04-13,0.8655112756847663
2020-04-15,0.8655112756847663
2020-04-16,0.8655112756847663
2020-04-17,0.8655112756847663
2020-04-20,0.8655112756847663
2020-04-21,0.8655112756847663
2020-04-22,0.8655112756847663
2020-04-23,0.8655112756847663
2020-04-24,0.8655112756847663
2020-04-27,0.8655112756847663
2020-04-28,0.8655112756847663
2020-04-29,0.8655112756847663
2020-04-30,0.8655112756847663
2020-05-04,0.8655112756847663
2020-05-05,0.8655112756847663
2020-05-06,0.8655112756847663
2020-05-07,0.8655112756847663
2020-05-08,0.8655112756847663
2020-05-11,0.8655112756847663
2020-05-12,0.8655112756847663
2020-05-13,0.8655112756847663
2020-05-14,0.8655112756847663
2020-05-15,0.8655112756847663
2020-05-18,0.8655112756847663
2020-05-19,0.8655112756847663
2020-05-20,0.8655112756847663
2020-05-21,0.8655112756847663
2020-05-22,0.8655112756847663
2020-05-26,0.8655112756847663
2020-05-27,0.8655112756847663
2020-05-28,0.8655112756847663
2020-05-29,0.8655112756847663
2020-06-01,0.8655112756847663
2020-06-02,0.8655112756847663
2020-06-03,0.8655112756847663
2020-06-04,0.8655112756847663
2020-06-05,0.8655112756847663
2020-06-08,0.8655112756847663
2020-06-09,0.8655112756847663
2020-06-10,0.8655112756847663
2020-06-11,0.8629182137259844
2020-06-12,0.8629900292293725
2020-06-15,0.8554848122666048
2020-06-16,0.8623453392012796
2020-06-17,0.8642463802186919
2020-06-18,0.8724116652767003
2020-06-19,0.9084796323193031
2020-06-22,0.909035826123128
2020-06-23,0.9319157987294883
2020-06-24,0.9279517548684907
2020-06-25,0.9313547150756389
2020-06-26,0.9510272581247914
2020-06-29,0.9573733762721512
2020-06-30,0.956726475929272
2020-07-01,0.9546198818233386
2020-07-02,0.9505184132385969
2020-07-03,0.9553665844862734
2020-07-06,0.952707489925257
2020-07-07,0.9510657706998713
2020-07-08,0.9581078343506378
2020-07-09,0.9558725484102759
2020-07-10,0.966405048188229
2020-07-13,0.9754114580971318
2020-07-14,0.9688448750772659
2020-07-15,0.9776023435024994
2020-07-16,0.980330907744721
2020-07-17,1.0068971149644756
2020-07-20,1.0219790440722836
2020-07-21,1.0191401369198796
2020-07-22,1.0038618722786312
2020-07-23,1.0119078510043371
2020-07-24,1.0114387471070858
2020-07-27,0.996336064031607
2020-07-28,1.0064032070488809
